Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Male,Yes,Graduate,Yes,11624,9018,318,300,1,Rural,Approved
Male,No,Not Graduate,No,19460,3170,668,240,1,Urban,Approved
Male,Yes,Not Graduate,Yes,19790,5262,241,300,1,Rural,Approved
Female,No,Graduate,Yes,13035,3463,315,240,1,Rural,Approved
Female,Yes,Not Graduate,No,5010,1452,395,300,1,Semiurban,Approved
Male,Yes,Graduate,Yes,3115,7649,631,180,1,Rural,Rejected
Female,No,Graduate,Yes,5424,3613,612,360,1,Rural,Approved
Male,Yes,Not Graduate,Yes,5943,237,91,240,0,Rural,Rejected
Male,No,Not Graduate,No,8914,1575,477,180,0,Rural,Rejected
Male,Yes,Graduate,No,2048,6288,623,360,0,Semiurban,Rejected
Female,Yes,Graduate,No,7155,7233,212,240,0,Semiurban,Rejected
Male,Yes,Not Graduate,No,2736,6394,463,240,0,Urban,Rejected
Female,No,Graduate,Yes,16114,8481,477,180,1,Urban,Approved
Male,No,Not Graduate,Yes,11384,9989,316,300,1,Semiurban,Approved
Female,No,Not Graduate,No,3735,4825,436,180,1,Urban,Rejected
Male,Yes,Graduate,Yes,14137,7414,430,180,1,Urban,Approved
Male,Yes,Graduate,Yes,16161,5492,278,300,1,Urban,Approved
Male,Yes,Graduate,No,17572,7176,211,180,1,Rural,Approved
Female,No,Graduate,No,16395,8628,596,240,1,Semiurban,Approved
Male,No,Not Graduate,No,18904,3639,137,360,0,Semiurban,Rejected
Male,No,Not Graduate,No,9965,3980,687,240,0,Urban,Rejected
Male,Yes,Graduate,Yes,9260,6383,373,240,0,Urban,Rejected
Male,Yes,Not Graduate,No,11277,8425,208,300,0,Rural,Rejected
Female,No,Graduate,Yes,18265,8229,308,360,1,Urban,Approved
Male,No,Not Graduate,Yes,15140,8941,383,180,1,Urban,Approved
Female,No,Graduate,No,17111,4237,273,360,1,Semiurban,Approved
Female,Yes,Not Graduate,Yes,15901,3111,632,180,0,Rural,Rejected
Female,No,Not Graduate,Yes,4260,4278,176,360,1,Rural,Rejected
Male,No,Not Graduate,No,13699,2382,175,300,1,Urban,Approved
Male,Yes,Not Graduate,Yes,18221,4221,578,180,0,Rural,Rejected
Male,Yes,Graduate,Yes,10564,8365,560,180,1,Semiurban,Approved
Female,Yes,Graduate,No,2076,3786,286,360,0,Semiurban,Rejected
Female,No,Not Graduate,No,14964,8147,379,240,0,Semiurban,Rejected
Female,Yes,Not Graduate,Yes,4544,7673,347,240,0,Rural,Rejected
Female,Yes,Graduate,Yes,18688,2876,483,240,0,Semiurban,Rejected
Female,Yes,Graduate,Yes,10830,8068,586,300,1,Semiurban,Approved
Female,Yes,Graduate,No,4616,7868,520,360,1,Semiurban,Rejected
Female,Yes,Not Graduate,No,15506,6824,68,240,1,Rural,Approved
Male,No,Not Graduate,No,5792,9694,454,240,1,Semiurban,Approved
Female,No,Not Graduate,Yes,11933,6497,72,360,0,Semiurban,Rejected
Female,No,Not Graduate,Yes,13235,73,678,360,0,Rural,Rejected
Female,No,Not Graduate,No,19712,2933,186,300,0,Urban,Rejected
Male,Yes,Graduate,No,11813,3266,594,180,1,Semiurban,Approved
Male,No,Not Graduate,Yes,12617,761,636,240,1,Urban,Approved
Female,Yes,Not Graduate,No,14394,8526,321,180,0,Urban,Rejected
Female,Yes,Not Graduate,Yes,4932,8676,614,300,0,Rural,Rejected
Female,No,Not Graduate,Yes,3892,419,678,240,0,Rural,Rejected
Male,Yes,Graduate,Yes,9919,9753,323,300,0,Rural,Rejected
Male,Yes,Graduate,Yes,16755,3332,157,360,0,Semiurban,Rejected
Female,Yes,Not Graduate,Yes,13333,8770,51,300,0,Urban,Rejected
Male,No,Graduate,Yes,15004,935,384,300,1,Rural,Approved
Male,Yes,Graduate,No,8602,1314,50,300,0,Urban,Rejected
Female,No,Graduate,No,5520,8545,216,300,0,Urban,Rejected
Female,Yes,Graduate,Yes,18430,7862,266,240,1,Urban,Approved
Male,Yes,Graduate,Yes,19797,8673,679,180,1,Urban,Approved
Male,No,Not Graduate,No,17820,9260,457,300,0,Urban,Rejected
Female,Yes,Not Graduate,No,10666,9695,606,180,1,Urban,Approved
Female,No,Graduate,No,9360,8308,607,180,0,Rural,Rejected
Female,No,Not Graduate,Yes,10213,9944,628,180,0,Urban,Rejected
Female,Yes,Graduate,No,5715,2214,177,240,0,Urban,Rejected
Female,Yes,Not Graduate,Yes,14457,8558,238,240,0,Urban,Rejected
Male,Yes,Graduate,No,5014,4969,607,240,1,Urban,Approved
Female,Yes,Not Graduate,Yes,10562,5384,620,360,0,Urban,Rejected
Male,Yes,Not Graduate,Yes,11215,4435,493,240,1,Rural,Approved
Female,Yes,Graduate,No,3052,1518,218,180,0,Semiurban,Rejected
Female,Yes,Graduate,Yes,8077,751,621,360,0,Semiurban,Rejected
Male,Yes,Graduate,Yes,17742,6612,474,300,0,Rural,Rejected
Female,Yes,Not Graduate,No,12035,3203,460,300,0,Rural,Rejected
Female,No,Not Graduate,Yes,12274,9134,196,300,0,Semiurban,Rejected
Male,No,Graduate,Yes,19725,1068,482,300,0,Urban,Rejected
Female,No,Graduate,Yes,11222,6109,528,180,0,Rural,Rejected
Male,No,Not Graduate,Yes,4025,6457,685,360,1,Urban,Rejected
Female,No,Not Graduate,No,7664,1556,136,360,0,Rural,Rejected
Male,Yes,Not Graduate,Yes,15706,1280,131,300,1,Semiurban,Approved
Male,No,Not Graduate,Yes,12156,3059,188,300,0,Semiurban,Rejected
Female,Yes,Graduate,No,16181,2149,52,300,0,Urban,Rejected
Male,Yes,Not Graduate,No,15098,4726,254,360,1,Semiurban,Approved
Female,No,Not Graduate,No,8854,3462,588,300,1,Urban,Approved
Female,Yes,Not Graduate,Yes,14508,89,78,240,0,Rural,Rejected
Male,No,Not Graduate,Yes,18630,8211,386,240,1,Rural,Approved
Female,Yes,Not Graduate,Yes,12171,3750,125,360,0,Rural,Rejected
Male,No,Graduate,No,17404,3590,575,300,1,Urban,Approved
Female,Yes,Not Graduate,No,13097,1382,438,180,0,Urban,Rejected
Female,Yes,Graduate,Yes,12979,4404,194,300,1,Rural,Approved
Female,No,Not Graduate,No,16918,1460,249,180,1,Rural,Approved
Female,No,Not Graduate,No,12963,9432,276,360,1,Semiurban,Approved
Female,No,Not Graduate,Yes,18672,2541,420,360,0,Semiurban,Rejected
Male,Yes,Graduate,Yes,10333,8788,135,360,0,Urban,Rejected
Female,No,Graduate,No,11998,2988,509,240,0,Urban,Rejected
Female,Yes,Not Graduate,No,5396,2017,673,300,0,Urban,Rejected
Male,Yes,Graduate,Yes,18268,5194,681,360,1,Rural,Approved
Female,Yes,Not Graduate,Yes,13246,7190,304,180,1,Rural,Approved
Male,Yes,Graduate,Yes,18032,1828,359,360,0,Urban,Rejected
Male,No,Graduate,Yes,2132,5517,328,240,0,Semiurban,Rejected
Male,No,Graduate,Yes,16506,9770,617,240,0,Rural,Rejected
Male,Yes,Not Graduate,Yes,10774,2706,258,360,0,Rural,Rejected
Male,Yes,Not Graduate,Yes,5051,3873,192,240,0,Rural,Rejected
Male,Yes,Graduate,No,15102,714,177,240,0,Semiurban,Rejected
Male,No,Not Graduate,No,6660,4286,267,180,0,Semiurban,Rejected
Female,No,Not Graduate,No,5766,6175,509,300,1,Urban,Approved
Male,No,Not Graduate,Yes,19940,2652,476,240,0,Semiurban,Rejected
Male,No,Graduate,No,4287,3845,151,300,0,Rural,Rejected
Male,No,Graduate,Yes,7603,1013,276,240,1,Semiurban,Approved
Female,Yes,Graduate,No,12669,9372,450,300,1,Rural,Approved
Female,Yes,Not Graduate,No,16380,1831,529,240,0,Urban,Rejected
Male,Yes,Not Graduate,No,15556,9405,149,300,0,Urban,Rejected
Female,No,Graduate,No,8362,4770,186,360,0,Semiurban,Rejected
Male,Yes,Graduate,Yes,11053,9684,365,180,1,Semiurban,Approved
Female,Yes,Graduate,No,4200,1073,68,240,0,Urban,Rejected
Male,No,Not Graduate,Yes,17680,4297,238,240,0,Semiurban,Rejected
Female,No,Not Graduate,No,17430,6464,536,300,1,Rural,Approved
Female,No,Graduate,No,14892,9012,489,300,1,Semiurban,Approved
Female,Yes,Graduate,Yes,8146,7600,105,300,0,Semiurban,Rejected
Female,No,Graduate,Yes,12640,7405,137,360,1,Rural,Approved
Female,No,Not Graduate,Yes,19403,7170,274,300,1,Rural,Approved
Male,No,Graduate,No,7847,5879,379,300,1,Rural,Approved
Female,Yes,Graduate,Yes,13601,1914,688,240,0,Rural,Rejected
Female,Yes,Not Graduate,Yes,17478,4912,669,360,0,Rural,Rejected
Female,No,Not Graduate,Yes,13362,9995,123,180,0,Urban,Rejected
Female,Yes,Graduate,Yes,18666,2769,80,300,0,Rural,Rejected
Female,No,Not Graduate,Yes,15990,7114,276,240,1,Urban,Approved
Female,No,Not Graduate,Yes,12550,862,395,240,0,Rural,Rejected
Male,No,Graduate,Yes,12533,3720,207,300,0,Rural,Rejected
Male,Yes,Graduate,No,19558,7419,147,360,1,Urban,Approved
Male,Yes,Graduate,No,2734,8828,233,240,1,Rural,Rejected
Female,Yes,Not Graduate,Yes,5326,4569,337,240,0,Semiurban,Rejected
Female,No,Graduate,No,15078,462,555,300,0,Urban,Rejected
Male,Yes,Graduate,Yes,11855,3894,644,360,0,Semiurban,Rejected
Male,Yes,Graduate,Yes,17375,4702,162,300,0,Urban,Rejected
Female,No,Not Graduate,Yes,1704,6249,398,180,0,Semiurban,Rejected
Male,No,Graduate,Yes,16182,3085,346,180,0,Rural,Rejected
Male,Yes,Not Graduate,Yes,18837,6436,249,360,1,Urban,Approved
Male,Yes,Not Graduate,No,13543,4734,585,360,1,Semiurban,Approved
Male,No,Not Graduate,Yes,11000,9168,373,240,0,Semiurban,Rejected
Female,No,Not Graduate,Yes,13411,7621,416,300,1,Rural,Approved
Male,Yes,Graduate,Yes,7866,5940,558,300,1,Semiurban,Approved
Female,No,Graduate,Yes,16889,5039,217,300,0,Urban,Rejected
Male,Yes,Not Graduate,Yes,1699,7552,311,180,1,Semiurban,Rejected
Male,Yes,Graduate,Yes,15650,7308,637,240,0,Rural,Rejected
Female,No,Graduate,No,2316,7818,119,360,1,Urban,Rejected
Male,No,Graduate,Yes,15415,3379,97,300,1,Semiurban,Approved
Male,Yes,Graduate,Yes,16932,8964,434,360,0,Semiurban,Rejected
Male,Yes,Not Graduate,No,7671,5151,181,180,1,Urban,Approved
Female,Yes,Graduate,No,18364,7823,559,240,0,Rural,Rejected
Female,No,Graduate,Yes,10809,3846,515,300,0,Urban,Rejected
Male,No,Graduate,No,18592,1662,253,240,0,Semiurban,Rejected
Male,Yes,Not Graduate,Yes,12671,2232,80,360,1,Rural,Approved
Female,Yes,Not Graduate,No,9977,7488,288,240,1,Rural,Approved
Male,Yes,Not Graduate,No,5202,485,302,300,0,Urban,Rejected
Female,Yes,Not Graduate,Yes,10885,948,52,360,0,Rural,Rejected
Female,No,Graduate,Yes,3516,1694,657,240,1,Urban,Rejected
Male,Yes,Graduate,Yes,17709,4890,679,180,0,Urban,Rejected
Female,Yes,Graduate,No,13354,4741,377,300,0,Rural,Rejected
Female,Yes,Graduate,No,7416,3268,225,300,1,Semiurban,Approved
Female,Yes,Graduate,No,8379,4313,425,240,0,Rural,Rejected
Male,No,Not Graduate,Yes,18862,6002,341,360,0,Semiurban,Rejected
Female,Yes,Graduate,Yes,13611,7701,450,300,1,Semiurban,Approved
Female,No,Not Graduate,Yes,3795,541,609,360,0,Rural,Rejected
Male,No,Not Graduate,No,18026,8786,440,180,0,Urban,Rejected
Male,Yes,Graduate,No,2279,3741,305,300,0,Semiurban,Rejected
Male,No,Not Graduate,Yes,3850,8992,508,180,1,Semiurban,Rejected
Male,No,Not Graduate,Yes,10926,5606,537,360,1,Semiurban,Approved
Male,No,Graduate,Yes,13510,6957,387,300,1,Semiurban,Approved
Male,No,Graduate,No,9622,2623,654,300,0,Urban,Rejected
Male,Yes,Graduate,Yes,16588,3140,97,360,0,Urban,Rejected
Female,No,Graduate,Yes,14908,9116,535,240,1,Urban,Approved
Female,No,Graduate,No,17827,7651,314,360,1,Semiurban,Approved
Male,No,Graduate,No,13052,5092,482,300,0,Rural,Rejected
Male,No,Not Graduate,No,5720,7907,475,180,1,Urban,Approved
Female,Yes,Not Graduate,Yes,18080,2528,409,360,1,Rural,Approved
Male,Yes,Graduate,Yes,6992,1703,368,240,0,Semiurban,Rejected
Female,No,Not Graduate,Yes,19037,1363,616,360,0,Urban,Rejected
Male,Yes,Graduate,Yes,16133,1382,285,300,0,Semiurban,Rejected
Female,No,Not Graduate,Yes,8959,2781,547,360,1,Rural,Approved
Male,Yes,Graduate,No,1854,7536,518,360,1,Semiurban,Rejected
Female,No,Not Graduate,Yes,8079,5675,699,300,1,Semiurban,Approved
Female,Yes,Not Graduate,Yes,15557,3181,385,240,0,Semiurban,Rejected
Female,Yes,Not Graduate,No,4238,2122,55,240,1,Rural,Rejected
Male,No,Not Graduate,Yes,13605,7372,179,180,1,Urban,Approved
Female,No,Not Graduate,No,8484,2030,227,180,0,Rural,Rejected
Male,No,Not Graduate,No,19971,377,307,240,0,Urban,Rejected
Female,Yes,Not Graduate,Yes,10017,1522,465,360,0,Semiurban,Rejected
Female,No,Graduate,No,2892,5204,598,360,0,Semiurban,Rejected
Male,Yes,Not Graduate,No,10491,4793,409,240,0,Semiurban,Rejected
Female,Yes,Graduate,Yes,14039,4153,198,240,1,Semiurban,Approved
Male,No,Graduate,Yes,3885,8517,322,180,1,Semiurban,Rejected
Male,No,Graduate,Yes,18294,3885,564,360,0,Urban,Rejected
Female,Yes,Not Graduate,No,1585,8403,296,360,1,Rural,Rejected
Female,No,Graduate,Yes,15306,7554,639,240,1,Rural,Approved
Male,Yes,Graduate,Yes,3710,5726,211,360,0,Semiurban,Rejected
Male,No,Graduate,Yes,12656,7056,383,300,0,Rural,Rejected
Female,No,Not Graduate,No,4051,6093,227,240,1,Semiurban,Rejected
Female,No,Not Graduate,No,1833,2322,688,240,0,Urban,Rejected
Male,Yes,Graduate,Yes,19508,3895,180,180,0,Rural,Rejected
Female,Yes,Graduate,Yes,6500,6652,572,360,0,Urban,Rejected
Male,Yes,Not Graduate,No,16720,2500,409,180,0,Urban,Rejected
Male,No,Not Graduate,No,16566,9820,683,180,0,Semiurban,Rejected
Male,Yes,Graduate,Yes,6468,2433,55,360,1,Urban,Approved
Female,No,Not Graduate,Yes,8968,8263,585,240,1,Urban,Approved
Female,No,Graduate,Yes,15656,6165,323,300,1,Urban,Approved
Male,Yes,Not Graduate,No,2149,5310,359,300,1,Urban,Rejected
Male,No,Not Graduate,No,17685,8398,114,240,1,Rural,Approved
Male,No,Graduate,Yes,18719,2730,53,240,1,Rural,Approved
Female,No,Graduate,No,8266,4010,129,300,0,Urban,Rejected
Male,No,Graduate,Yes,8204,5079,53,240,1,Rural,Approved
Female,Yes,Graduate,No,7268,1893,125,180,1,Semiurban,Approved
Male,Yes,Graduate,Yes,17249,2625,294,300,0,Rural,Rejected
Male,No,Not Graduate,No,10555,9410,662,240,0,Urban,Rejected
Male,Yes,Graduate,No,8995,6756,409,240,0,Semiurban,Rejected
Male,No,Graduate,No,4113,1064,615,360,1,Rural,Rejected
Female,Yes,Not Graduate,Yes,2464,608,376,360,0,Rural,Rejected
Male,Yes,Not Graduate,Yes,8917,5499,694,360,0,Rural,Rejected
Female,No,Not Graduate,Yes,3947,9861,66,240,1,Rural,Rejected
Female,No,Not Graduate,Yes,10291,6157,77,360,1,Rural,Approved
Female,Yes,Graduate,Yes,5055,2391,376,360,1,Semiurban,Approved
Female,No,Graduate,Yes,6402,659,482,240,0,Semiurban,Rejected
Male,No,Not Graduate,Yes,8732,9898,148,180,0,Rural,Rejected
Female,Yes,Not Graduate,Yes,12864,9327,619,240,0,Rural,Rejected
Male,Yes,Not Graduate,Yes,14252,3896,652,300,0,Semiurban,Rejected
Female,No,Not Graduate,No,13005,7537,209,180,1,Rural,Approved
Male,Yes,Not Graduate,No,5760,2975,512,240,0,Rural,Rejected
Female,No,Graduate,Yes,13200,3122,647,300,1,Urban,Approved
Female,Yes,Graduate,Yes,18432,4394,426,360,1,Rural,Approved
Male,Yes,Not Graduate,Yes,18766,2450,483,300,0,Semiurban,Rejected
Male,No,Graduate,No,18669,7136,313,180,0,Urban,Rejected
Male,Yes,Not Graduate,Yes,9167,5374,482,360,0,Rural,Rejected
Female,No,Not Graduate,No,9288,420,508,300,0,Rural,Rejected
Male,No,Not Graduate,No,2513,6257,516,240,1,Urban,Rejected
Female,Yes,Graduate,No,9407,2724,170,360,1,Semiurban,Approved
Female,No,Graduate,No,7037,9861,429,240,0,Semiurban,Rejected
Female,Yes,Graduate,Yes,18062,3650,489,240,1,Rural,Approved
Female,Yes,Not Graduate,No,15481,4885,334,180,0,Urban,Rejected
Male,Yes,Not Graduate,Yes,7715,2840,497,240,1,Semiurban,Approved
Female,No,Not Graduate,Yes,11146,5115,493,180,0,Semiurban,Rejected
Male,No,Not Graduate,No,12158,302,608,300,1,Rural,Approved
Male,No,Not Graduate,No,5078,8888,394,180,0,Urban,Rejected
Female,Yes,Graduate,No,11954,8953,668,240,1,Semiurban,Approved
Male,Yes,Not Graduate,No,9314,4967,585,300,1,Urban,Approved
Male,No,Not Graduate,No,7408,9722,439,180,1,Urban,Approved
Female,Yes,Graduate,No,4395,9442,680,300,1,Urban,Rejected
Female,Yes,Graduate,No,8900,7358,492,360,1,Rural,Approved
Female,No,Not Graduate,Yes,8822,8856,330,300,0,Rural,Rejected
Male,No,Not Graduate,No,19723,5555,325,300,1,Rural,Approved
Female,No,Graduate,No,18260,2205,237,180,1,Urban,Approved
Male,No,Not Graduate,No,8552,5287,113,240,1,Rural,Approved
Male,Yes,Graduate,Yes,17607,8544,124,240,1,Rural,Approved
Male,No,Graduate,Yes,4578,6647,195,360,1,Urban,Rejected
Female,No,Not Graduate,Yes,17288,8464,122,180,1,Rural,Approved
Male,No,Graduate,No,19614,8808,328,180,1,Rural,Approved
Female,No,Not Graduate,No,4369,5533,123,180,1,Semiurban,Rejected
Male,Yes,Not Graduate,No,19584,1065,654,180,0,Semiurban,Rejected
Female,No,Not Graduate,No,5842,4837,434,240,1,Urban,Approved
Female,No,Not Graduate,Yes,18900,5353,493,180,0,Semiurban,Rejected
Female,No,Not Graduate,Yes,1792,7438,511,300,0,Urban,Rejected
Male,Yes,Graduate,Yes,16807,3640,501,180,1,Rural,Approved
Female,Yes,Not Graduate,No,8223,7478,468,240,0,Semiurban,Rejected
Male,No,Graduate,Yes,16739,7036,546,360,0,Urban,Rejected
Female,No,Not Graduate,Yes,7057,4700,413,360,1,Urban,Approved
Female,No,Not Graduate,No,6795,4712,513,240,0,Rural,Rejected
Female,Yes,Not Graduate,No,9638,7370,534,300,1,Urban,Approved
Male,Yes,Graduate,No,2723,6506,616,180,0,Urban,Rejected
Male,No,Not Graduate,No,19951,1738,409,240,0,Urban,Rejected
Male,Yes,Not Graduate,No,14255,1154,451,180,0,Urban,Rejected
Male,Yes,Graduate,Yes,18360,8871,156,180,0,Rural,Rejected
Male,No,Not Graduate,No,11407,9465,195,240,0,Rural,Rejected
Male,Yes,Graduate,Yes,18185,7563,318,360,1,Semiurban,Approved
Male,Yes,Not Graduate,No,14918,8763,540,240,0,Rural,Rejected
Male,No,Graduate,Yes,6315,5836,614,180,1,Semiurban,Approved
Female,Yes,Graduate,No,13936,772,142,240,1,Rural,Approved
Male,Yes,Graduate,No,10224,1498,218,240,1,Semiurban,Approved
Female,Yes,Not Graduate,No,8676,3982,580,300,0,Urban,Rejected
Female,No,Graduate,No,9572,8090,538,360,1,Urban,Approved
Male,Yes,Graduate,Yes,12420,9211,536,360,1,Semiurban,Approved
Male,Yes,Graduate,Yes,5819,787,92,180,1,Urban,Approved
Female,No,Not Graduate,No,18046,1938,482,300,0,Semiurban,Rejected
Female,No,Not Graduate,Yes,15101,5186,157,300,0,Semiurban,Rejected
Male,No,Graduate,Yes,15073,6909,147,240,0,Urban,Rejected
Female,Yes,Graduate,No,13060,9690,279,240,0,Urban,Rejected
Male,No,Graduate,Yes,19564,5001,328,360,1,Rural,Approved
Female,Yes,Not Graduate,No,12735,5576,419,300,0,Urban,Rejected
Female,No,Not Graduate,Yes,8713,2149,364,240,0,Semiurban,Rejected
Female,No,Graduate,No,2041,2651,172,300,0,Semiurban,Rejected
Female,No,Graduate,No,10405,2633,686,300,1,Semiurban,Approved
Male,Yes,Not Graduate,No,10652,8961,440,360,1,Rural,Approved
Female,Yes,Graduate,Yes,12931,506,188,300,1,Semiurban,Approved
Male,No,Graduate,No,17097,2057,207,300,0,Semiurban,Rejected
Female,Yes,Graduate,Yes,11139,4579,334,240,0,Semiurban,Rejected
Male,No,Not Graduate,No,19518,8439,87,180,0,Rural,Rejected
Female,No,Not Graduate,No,13521,4722,434,360,0,Rural,Rejected
Male,No,Graduate,No,15861,8373,698,300,0,Semiurban,Rejected
Female,No,Not Graduate,Yes,14116,7250,627,360,1,Semiurban,Approved
Female,No,Not Graduate,Yes,1905,4158,647,180,0,Rural,Rejected
Female,No,Graduate,No,17101,4138,421,360,0,Semiurban,Rejected
Male,Yes,Graduate,Yes,6865,1706,640,240,1,Semiurban,Approved
Male,No,Graduate,No,16796,8563,221,180,1,Rural,Approved
Male,No,Graduate,No,9471,9813,432,360,0,Semiurban,Rejected
Male,Yes,Graduate,No,18725,9969,693,360,1,Urban,Approved
Female,No,Not Graduate,Yes,7861,9552,424,360,1,Rural,Approved
Female,No,Graduate,No,14036,9998,245,240,1,Rural,Approved
Male,No,Not Graduate,Yes,7003,9182,363,180,0,Rural,Rejected
Female,Yes,Not Graduate,No,18234,9919,199,300,1,Semiurban,Approved
Male,No,Graduate,No,12277,1539,664,240,1,Semiurban,Approved
Female,Yes,Not Graduate,No,17747,6974,695,300,1,Rural,Approved
Female,No,Not Graduate,No,14414,1022,420,360,0,Urban,Rejected
Female,Yes,Not Graduate,No,16459,4174,433,360,0,Urban,Rejected
Male,Yes,Not Graduate,Yes,9971,3116,134,360,1,Semiurban,Approved
Male,Yes,Graduate,Yes,6477,7480,324,180,0,Urban,Rejected
Female,Yes,Graduate,Yes,3706,7728,117,360,1,Rural,Rejected
Female,No,Not Graduate,No,7203,6360,115,180,1,Urban,Approved
Female,Yes,Not Graduate,No,11549,1425,604,300,0,Rural,Rejected
Male,Yes,Graduate,Yes,8911,6450,573,180,1,Rural,Approved
Female,Yes,Not Graduate,No,2772,5822,530,240,1,Urban,Rejected
Male,Yes,Not Graduate,No,10705,2745,87,360,0,Urban,Rejected
Male,No,Graduate,Yes,7751,2694,404,300,1,Urban,Approved
Female,Yes,Graduate,Yes,4089,4238,65,300,1,Urban,Rejected
Female,No,Not Graduate,No,11193,3797,128,300,1,Semiurban,Approved
Female,No,Not Graduate,No,5301,3514,470,180,1,Urban,Approved
Male,No,Not Graduate,No,18089,1164,607,300,1,Urban,Approved
Male,Yes,Graduate,No,3233,142,573,180,1,Semiurban,Rejected
Male,No,Not Graduate,No,16715,6953,299,300,0,Urban,Rejected
Female,Yes,Graduate,No,2302,7505,545,300,1,Rural,Rejected
Female,No,Graduate,No,1815,8423,144,240,0,Rural,Rejected
Female,Yes,Not Graduate,No,17457,2503,417,300,0,Rural,Rejected
Female,Yes,Graduate,No,15106,5338,310,240,0,Semiurban,Rejected
Male,Yes,Graduate,No,14521,900,283,180,1,Rural,Approved
Female,No,Not Graduate,Yes,17647,7341,328,300,1,Semiurban,Approved
Female,No,Graduate,No,5596,8567,234,360,1,Rural,Approved
Male,Yes,Not Graduate,No,18447,3140,89,180,0,Urban,Rejected
Male,Yes,Not Graduate,No,12022,3775,624,360,1,Urban,Approved
Male,Yes,Graduate,Yes,14489,9256,138,180,1,Rural,Approved
Female,No,Not Graduate,Yes,17927,8568,443,300,1,Semiurban,Approved
Male,No,Graduate,Yes,11467,9808,394,360,1,Rural,Approved
Female,Yes,Not Graduate,No,19154,5518,431,300,0,Rural,Rejected
Female,Yes,Not Graduate,Yes,16038,9236,222,300,0,Semiurban,Rejected
Female,Yes,Not Graduate,No,3514,8177,615,180,1,Semiurban,Rejected
Female,No,Not Graduate,Yes,15180,2807,100,240,1,Semiurban,Approved
Female,No,Graduate,Yes,19367,4075,554,240,0,Urban,Rejected
Male,No,Graduate,Yes,19152,4366,595,180,1,Urban,Approved
Male,No,Not Graduate,Yes,15146,7277,241,240,0,Urban,Rejected
Male,No,Not Graduate,No,15897,4787,535,180,1,Rural,Approved
Female,Yes,Graduate,Yes,5109,5515,682,360,0,Rural,Rejected
Female,Yes,Not Graduate,Yes,15057,2082,468,180,0,Semiurban,Rejected
Female,No,Not Graduate,Yes,17790,8866,479,300,1,Semiurban,Approved
Male,No,Graduate,No,18385,8465,269,180,1,Semiurban,Approved
Female,No,Not Graduate,Yes,5084,7846,462,240,1,Urban,Approved
Female,No,Graduate,No,19797,6897,423,300,0,Urban,Rejected
Male,No,Graduate,Yes,17342,5795,339,360,1,Rural,Approved
Female,Yes,Not Graduate,Yes,14586,1514,159,240,1,Rural,Approved
Female,No,Not Graduate,No,17874,1691,467,180,1,Urban,Approved
Male,Yes,Graduate,No,9130,1871,405,360,0,Rural,Rejected
Female,Yes,Graduate,Yes,1914,3211,460,240,1,Semiurban,Rejected
Female,No,Graduate,No,18965,1886,257,180,0,Rural,Rejected
Female,No,Graduate,Yes,11065,9350,235,360,1,Semiurban,Approved
Female,Yes,Not Graduate,No,9770,8398,382,300,0,Urban,Rejected
Female,No,Not Graduate,No,3153,343,134,360,0,Urban,Rejected
Male,No,Not Graduate,No,16106,9823,267,240,1,Rural,Approved
